uid,retailer,name,path,level,items,is_leaf,in_scope,coreness
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailers > Bubble Mailers",OfficeDepot,Bubble Mailers,"Office Supplies > Mailing, Packing & Shipping > Mailers > Bubble Mailers",4,138.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailers > Corrugated Mailers",OfficeDepot,Corrugated Mailers,"Office Supplies > Mailing, Packing & Shipping > Mailers > Corrugated Mailers",4,45.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailers > Flat Mailers",OfficeDepot,Flat Mailers,"Office Supplies > Mailing, Packing & Shipping > Mailers > Flat Mailers",4,76.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailers > Mailing Tubes",OfficeDepot,Mailing Tubes,"Office Supplies > Mailing, Packing & Shipping > Mailers > Mailing Tubes",4,52.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailers > Padded Mailers",OfficeDepot,Padded Mailers,"Office Supplies > Mailing, Packing & Shipping > Mailers > Padded Mailers",4,27.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment",OfficeDepot,Mailroom Equipment,"Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment",3,85.0,False,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment > Electronic Letter Openers",OfficeDepot,Electronic Letter Openers,"Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment > Electronic Letter Openers",4,3.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment > Mail Sorters",OfficeDepot,Mail Sorters,"Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment > Mail Sorters",4,13.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment > Mailroom Carts",OfficeDepot,Mailroom Carts,"Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment > Mailroom Carts",4,3.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment > Postal Scales",OfficeDepot,Postal Scales,"Office Supplies > Mailing, Packing & Shipping > Mailroom Equipment > Postal Scales",4,10.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Packing Materials",OfficeDepot,Packing Materials,"Office Supplies > Mailing, Packing & Shipping > Packing Materials",3,174.0,False,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Packing Materials > Bubble Rolls & Wrap",OfficeDepot,Bubble Rolls & Wrap,"Office Supplies > Mailing, Packing & Shipping > Packing Materials > Bubble Rolls & Wrap",4,53.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Packing Materials > Cold Packs for Shipping",OfficeDepot,Cold Packs for Shipping,"Office Supplies > Mailing, Packing & Shipping > Packing Materials > Cold Packs for Shipping",4,3.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Packing Materials > Corrugated Sheets & Rolls",OfficeDepot,Corrugated Sheets & Rolls,"Office Supplies > Mailing, Packing & Shipping > Packing Materials > Corrugated Sheets & Rolls",4,26.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Packing Materials > Furniture Covers",OfficeDepot,Furniture Covers,"Office Supplies > Mailing, Packing & Shipping > Packing Materials > Furniture Covers",4,55.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Packing Materials > Packing Foam",OfficeDepot,Packing Foam,"Office Supplies > Mailing, Packing & Shipping > Packing Materials > Packing Foam",4,4.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Packing Materials > Packing Papers",OfficeDepot,Packing Papers,"Office Supplies > Mailing, Packing & Shipping > Packing Materials > Packing Papers",4,56.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Packing Materials > Packing Peanuts",OfficeDepot,Packing Peanuts,"Office Supplies > Mailing, Packing & Shipping > Packing Materials > Packing Peanuts",4,7.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Packing Tape",OfficeDepot,Packing Tape,"Office Supplies > Mailing, Packing & Shipping > Packing Tape",3,173.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Poly Bags",OfficeDepot,Poly Bags,"Office Supplies > Mailing, Packing & Shipping > Poly Bags",3,41.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Postage Stamps",OfficeDepot,Postage Stamps,"Office Supplies > Mailing, Packing & Shipping > Postage Stamps",3,3.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Shipping & Moving Boxes",OfficeDepot,Shipping & Moving Boxes,"Office Supplies > Mailing, Packing & Shipping > Shipping & Moving Boxes",3,215.0,False,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Shipping & Moving Boxes > Moving Boxes",OfficeDepot,Moving Boxes,"Office Supplies > Mailing, Packing & Shipping > Shipping & Moving Boxes > Moving Boxes",4,49.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Shipping & Moving Boxes > Multi-Depth Boxes",OfficeDepot,Multi-Depth Boxes,"Office Supplies > Mailing, Packing & Shipping > Shipping & Moving Boxes > Multi-Depth Boxes",4,8.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Shipping & Moving Boxes > Shipping Boxes",OfficeDepot,Shipping Boxes,"Office Supplies > Mailing, Packing & Shipping > Shipping & Moving Boxes > Shipping Boxes",4,166.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards,OfficeDepot,Presentation Boards,Office Supplies > Presentation Boards,2,839.0,False,True,
OfficeDepot::Office Supplies > Presentation Boards > Board Accessories,OfficeDepot,Board Accessories,Office Supplies > Presentation Boards > Board Accessories,3,149.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Bulletin Boards,OfficeDepot,Bulletin Boards,Office Supplies > Presentation Boards > Bulletin Boards,3,140.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Chalkboards,OfficeDepot,Chalkboards,Office Supplies > Presentation Boards > Chalkboards,3,18.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Dry Erase Surfaces,OfficeDepot,Dry Erase Surfaces,Office Supplies > Presentation Boards > Dry Erase Surfaces,3,13.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Easels & Pads,OfficeDepot,Easels & Pads,Office Supplies > Presentation Boards > Easels & Pads,3,82.0,False,True,
OfficeDepot::Office Supplies > Presentation Boards > Easels & Pads > Easel Pads,OfficeDepot,Easel Pads,Office Supplies > Presentation Boards > Easels & Pads > Easel Pads,4,54.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Easels & Pads > Easels,OfficeDepot,Easels,Office Supplies > Presentation Boards > Easels & Pads > Easels,4,28.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Enclosed Boards,OfficeDepot,Enclosed Boards,Office Supplies > Presentation Boards > Enclosed Boards,3,15.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Interactive Whiteboards & Accessories,OfficeDepot,Interactive Whiteboards & Accessories,Office Supplies > Presentation Boards > Interactive Whiteboards & Accessories,3,3.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Message Bars,OfficeDepot,Message Bars,Office Supplies > Presentation Boards > Message Bars,3,5.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Planning & In-Out Boards,OfficeDepot,Planning & In-Out Boards,Office Supplies > Presentation Boards > Planning & In-Out Boards,3,3.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Project & Display Boards,OfficeDepot,Project & Display Boards,Office Supplies > Presentation Boards > Project & Display Boards,3,94.0,True,True,
OfficeDepot::Office Supplies > Presentation Boards > Whiteboards & Dry-Erase Boards,OfficeDepot,Whiteboards & Dry-Erase Boards,Office Supplies > Presentation Boards > Whiteboards & Dry-Erase Boards,3,353.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies,OfficeDepot,Retail Store Supplies,Office Supplies > Retail Store Supplies,2,878.0,False,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Brochure Holders,OfficeDepot,Brochure Holders,Office Supplies > Retail Store Supplies > Brochure Holders,3,35.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Cash Boxes & Coin Handling,OfficeDepot,Cash Boxes & Coin Handling,Office Supplies > Retail Store Supplies > Cash Boxes & Coin Handling,3,188.0,False,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Cash Boxes & Coin Handling > Banking & Money Handling Supplies,OfficeDepot,Banking & Money Handling Supplies,Office Supplies > Retail Store Supplies > Cash Boxes & Coin Handling > Banking & Money Handling Supplies,4,176.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Cash Boxes & Coin Handling > Cash Boxes,OfficeDepot,Cash Boxes,Office Supplies > Retail Store Supplies > Cash Boxes & Coin Handling > Cash Boxes,4,27.0,True,True,
"OfficeDepot::Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices",OfficeDepot,"Cash Registers, Rolls & POS Devices","Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices",3,116.0,False,True,
"OfficeDepot::Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices > Barcode Scanners",OfficeDepot,Barcode Scanners,"Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices > Barcode Scanners",4,12.0,True,True,
"OfficeDepot::Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices > Cash Register Ink & Ribbons",OfficeDepot,Cash Register Ink & Ribbons,"Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices > Cash Register Ink & Ribbons",4,18.0,True,True,
"OfficeDepot::Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices > Electronic Cash Registers",OfficeDepot,Electronic Cash Registers,"Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices > Electronic Cash Registers",4,5.0,True,True,
"OfficeDepot::Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices > Point of Sale Systems",OfficeDepot,Point of Sale Systems,"Office Supplies > Retail Store Supplies > Cash Registers, Rolls & POS Devices > Point of Sale Systems",4,14.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Catalog Racks,OfficeDepot,Catalog Racks,Office Supplies > Retail Store Supplies > Catalog Racks,3,10.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Counterfeit Detectors,OfficeDepot,Counterfeit Detectors,Office Supplies > Retail Store Supplies > Counterfeit Detectors,3,17.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Magazine Racks,OfficeDepot,Magazine Racks,Office Supplies > Retail Store Supplies > Magazine Racks,3,20.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Pricemarkers & Supplies,OfficeDepot,Pricemarkers & Supplies,Office Supplies > Retail Store Supplies > Pricemarkers & Supplies,3,19.0,True,True,
"OfficeDepot::Office Supplies > Retail Store Supplies > Retail Bags, Gift Boxes & Accessories",OfficeDepot,"Retail Bags, Gift Boxes & Accessories","Office Supplies > Retail Store Supplies > Retail Bags, Gift Boxes & Accessories",3,56.0,False,True,
"OfficeDepot::Office Supplies > Retail Store Supplies > Retail Bags, Gift Boxes & Accessories > Retail Accessories",OfficeDepot,Retail Accessories,"Office Supplies > Retail Store Supplies > Retail Bags, Gift Boxes & Accessories > Retail Accessories",4,7.0,True,True,
"OfficeDepot::Office Supplies > Retail Store Supplies > Retail Bags, Gift Boxes & Accessories > Retail Bags",OfficeDepot,Retail Bags,"Office Supplies > Retail Store Supplies > Retail Bags, Gift Boxes & Accessories > Retail Bags",4,44.0,True,True,
"OfficeDepot::Office Supplies > Retail Store Supplies > Retail Bags, Gift Boxes & Accessories > Retail Gift Boxes & Wrap",OfficeDepot,Retail Gift Boxes & Wrap,"Office Supplies > Retail Store Supplies > Retail Bags, Gift Boxes & Accessories > Retail Gift Boxes & Wrap",4,5.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Retail Sign Holders,OfficeDepot,Retail Sign Holders,Office Supplies > Retail Store Supplies > Retail Sign Holders,3,85.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Retail Signs,OfficeDepot,Retail Signs,Office Supplies > Retail Store Supplies > Retail Signs,3,51.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Security,OfficeDepot,Security,Office Supplies > Retail Store Supplies > Security,3,53.0,False,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Security > Call Bells & Counters,OfficeDepot,Call Bells & Counters,Office Supplies > Retail Store Supplies > Security > Call Bells & Counters,4,5.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Security > Depository & Drop Slot Safes,OfficeDepot,Depository & Drop Slot Safes,Office Supplies > Retail Store Supplies > Security > Depository & Drop Slot Safes,4,17.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Security > Stanchions,OfficeDepot,Stanchions,Office Supplies > Retail Store Supplies > Security > Stanchions,4,8.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Suggestion Boxes,OfficeDepot,Suggestion Boxes,Office Supplies > Retail Store Supplies > Suggestion Boxes,3,8.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Tags & Tickets,OfficeDepot,Tags & Tickets,Office Supplies > Retail Store Supplies > Tags & Tickets,3,50.0,False,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Tags & Tickets > Event Wristbands,OfficeDepot,Event Wristbands,Office Supplies > Retail Store Supplies > Tags & Tickets > Event Wristbands,4,13.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Tags & Tickets > Tags,OfficeDepot,Tags,Office Supplies > Retail Store Supplies > Tags & Tickets > Tags,4,31.0,True,True,
OfficeDepot::Office Supplies > Retail Store Supplies > Tags & Tickets > Tickets,OfficeDepot,Tickets,Office Supplies > Retail Store Supplies > Tags & Tickets > Tickets,4,6.0,True,True,
OfficeDepot::Office Supplies > Sticky Notes & Flags,OfficeDepot,Sticky Notes & Flags,Office Supplies > Sticky Notes & Flags,2,340.0,False,True,
OfficeDepot::Office Supplies > Sticky Notes & Flags > Note Dispensers,OfficeDepot,Note Dispensers,Office Supplies > Sticky Notes & Flags > Note Dispensers,3,13.0,True,True,
OfficeDepot::Office Supplies > Sticky Notes & Flags > Sticky Flags,OfficeDepot,Sticky Flags,Office Supplies > Sticky Notes & Flags > Sticky Flags,3,73.0,True,True,
OfficeDepot::Office Supplies > Sticky Notes & Flags > Sticky Notes,OfficeDepot,Sticky Notes,Office Supplies > Sticky Notes & Flags > Sticky Notes,3,249.0,True,True,
OfficeDepot::Office Supplies > Sticky Notes & Flags > Sticky Tabs,OfficeDepot,Sticky Tabs,Office Supplies > Sticky Notes & Flags > Sticky Tabs,3,5.0,True,True,
OfficeDepot::Office Supplies > Storage,OfficeDepot,Storage,Office Supplies > Storage,2,479.0,False,True,
OfficeDepot::Office Supplies > Storage > File Boxes,OfficeDepot,File Boxes,Office Supplies > Storage > File Boxes,3,107.0,True,True,
OfficeDepot::Office Supplies > Storage > Plastic Storage Containers,OfficeDepot,Plastic Storage Containers,Office Supplies > Storage > Plastic Storage Containers,3,228.0,True,True,
OfficeDepot::Office Supplies > Storage > Storage Bins & Baskets,OfficeDepot,Storage Bins & Baskets,Office Supplies > Storage > Storage Bins & Baskets,3,80.0,True,True,
OfficeDepot::Office Supplies > Storage > Storage Drawers & Carts,OfficeDepot,Storage Drawers & Carts,Office Supplies > Storage > Storage Drawers & Carts,3,93.0,True,True,
OfficeDepot::Office Supplies > Tape & Adhesives,OfficeDepot,Tape & Adhesives,Office Supplies > Tape & Adhesives,2,581.0,False,True,
OfficeDepot::Office Supplies > Tape & Adhesives > Duct Tape,OfficeDepot,Duct Tape,Office Supplies > Tape & Adhesives > Duct Tape,3,39.0,True,True,
